stem,stratum,in_wordnet,wordnet_pos,forms,n_forms,stem_intake
articulograph,not-in-wn,False,,articulographer,1,
artifactual,wn-adj,True,a,artifactualer artifactualest,2,twl_scrabble_dictionary
artisanal,not-in-wn,False,,artisanaler artisanalest,2,twl_scrabble_dictionary
artistic,wn-adj,True,as,artisticer artisticest,2,twl_scrabble_dictionary
artistlike,not-in-wn,False,,artistliker artistlikest,2,
asbestic,not-in-wn,False,,asbesticer asbesticest,2,twl_scrabble_dictionary
asbestous,not-in-wn,False,,asbestouser asbestousest,2,twl_scrabble_dictionary
ascendable,wn-adj,True,s,ascendabler ascendablest,2,twl_scrabble_dictionary
ascendant,wn-adj,True,ns,ascendanter ascendantest,2,twl_scrabble_dictionary
ascendible,wn-adj,True,s,ascendibler ascendiblest,2,twl_scrabble_dictionary
ascensional,wn-adj,True,a,ascensionaler ascensionalest,2,twl_scrabble_dictionary
ascriptive,not-in-wn,False,,ascriptiver ascriptivest,2,twl_scrabble_dictionary
aseptic,wn-adj,True,s,asepticer asepticest,2,twl_scrabble_dictionary
asexual,wn-adj,True,a,asexualer asexualest,2,twl_scrabble_dictionary
ashplant,not-in-wn,False,,ashplanter,1,twl_scrabble_dictionary
aspersive,not-in-wn,False,,aspersiver aspersivest,2,twl_scrabble_dictionary
asphaltic,wn-adj,True,a,asphalticer asphalticest,2,twl_scrabble_dictionary
aspherical,wn-adj,True,s,asphericaler asphericalest,2,twl_scrabble_dictionary
asphyxial,not-in-wn,False,,asphyxialer asphyxialest,2,twl_scrabble_dictionary
assertive,wn-adj,True,a,assertiver assertivest,2,twl_scrabble_dictionary
assessable,wn-adj,True,s,assessabler assessablest,2,twl_scrabble_dictionary
asseverative,not-in-wn,False,,asseverativer asseverativest,2,twl_scrabble_dictionary
assiduous,wn-adj,True,s,assiduouser assiduousest,2,twl_scrabble_dictionary
assignable,wn-adj,True,s,assignabler assignablest,2,twl_scrabble_dictionary
assimilable,wn-adj,True,s,assimilabler assimilablest,2,twl_scrabble_dictionary
assimilative,wn-adj,True,s,assimilativer assimilativest,2,twl_scrabble_dictionary
assistive,wn-adj,True,s,assistiver assistivest,2,twl_scrabble_dictionary
assonant,wn-adj,True,s,assonanter assonantest,2,twl_scrabble_dictionary
atomical,not-in-wn,False,,atomicaler atomicalest,2,twl_scrabble_dictionary
atonable,not-in-wn,False,,atonabler atonablest,2,twl_scrabble_dictionary
atonal,wn-adj,True,a,atonaler atonalest,2,twl_scrabble_dictionary
atonic,wn-adj,True,a,atonicer atonicest,2,twl_scrabble_dictionary
atopic,not-in-wn,False,,atopicer atopicest,2,twl_scrabble_dictionary
atretic,not-in-wn,False,,atreticer atreticest,2,twl_scrabble_dictionary
attemptable,not-in-wn,False,,attemptabler attemptablest,2,twl_scrabble_dictionary
attic,wn-adj,True,an,atticest,1,twl_scrabble_dictionary
attorn,wn-other,True,v,attornest,1,twl_scrabble_dictionary
aubade,not-in-wn,False,,aubader,1,twl_scrabble_dictionary
audiographic,not-in-wn,False,,audiographicer audiographicest,2,
audiokinetic,not-in-wn,False,,audiokineticer audiokineticest,2,
audiolingual,not-in-wn,False,,audiolingualer audiolingualest,2,
audiolinguistic,not-in-wn,False,,audiolinguisticer audiolinguisticest,2,
audiologic,not-in-wn,False,,audiologicer audiologicest,2,twl_scrabble_dictionary
audiological,not-in-wn,False,,audiologicaler audiologicalest,2,twl_scrabble_dictionary
auroral,wn-adj,True,a,auroraler auroralest,2,twl_scrabble_dictionary
auspicious,wn-adj,True,a,auspiciouser auspiciousest,2,twl_scrabble_dictionary
authorable,not-in-wn,False,,authorabler authorablest,2,
autoassociate,not-in-wn,False,,autoassociater autoassociatest,2,
autoinsufflate,not-in-wn,False,,autoinsufflater,1,
autolocate,not-in-wn,False,,autolocater,1,
automatable,not-in-wn,False,,automatabler automatablest,2,twl_scrabble_dictionary
autophagal,not-in-wn,False,,autophagaler autophagalest,2,
autophagocytic,not-in-wn,False,,autophagocyticer autophagocyticest,2,
autophagolysosomal,not-in-wn,False,,autophagolysosomaler autophagolysosomalest,2,
autophonic,not-in-wn,False,,autophonicer autophonicest,2,
autophoretic,not-in-wn,False,,autophoreticer autophoreticest,2,
autopolyploid,not-in-wn,False,,autopolyploider,1,twl_scrabble_dictionary
autoresonant,not-in-wn,False,,autoresonanter autoresonantest,2,
autoresume,not-in-wn,False,,autoresumer,1,
autorhythmic,not-in-wn,False,,autorhythmicer autorhythmicest,2,
autoseal,not-in-wn,False,,autosealer,1,
autoshare,not-in-wn,False,,autosharer,1,
avenant,not-in-wn,False,,avenanter avenantest,2,
avengeable,not-in-wn,False,,avengeabler avengeablest,2,
avengeful,not-in-wn,False,,avengefuler avengefulest,2,twl_scrabble_dictionary
avenous,not-in-wn,False,,avenouser avenousest,2,
averable,not-in-wn,False,,averabler averablest,2,
averageable,not-in-wn,False,,averageabler averageablest,2,
avertable,wn-adj,True,a,avertabler avertablest,2,twl_scrabble_dictionary
avertible,wn-adj,True,a,avertibler avertiblest,2,
avian,wn-adj,True,a,avianer avianest,2,twl_scrabble_dictionary
aviary,wn-other,True,n,aviarier aviariest,2,twl_scrabble_dictionary
avoidable,wn-adj,True,a,avoidabler avoidablest,2,twl_scrabble_dictionary
avowable,not-in-wn,False,,avowabler avowablest,2,twl_scrabble_dictionary
avuncular,wn-adj,True,a,avuncularer avuncularest,2,twl_scrabble_dictionary
avunculocal,not-in-wn,False,,avunculocaler avunculocalest,2,
awakable,not-in-wn,False,,awakabler awakablest,2,
awardable,not-in-wn,False,,awardabler awardablest,2,twl_scrabble_dictionary
aware,wn-adj,True,a,awarer awarest,2,twl_scrabble_dictionary
aweary,wn-adj,True,s,awearier aweariest,2,twl_scrabble_dictionary
awry,wn-adj,True,rs,awrier awriest,2,
axiomless,not-in-wn,False,,axiomlesser axiomlessest,2,
axoid,not-in-wn,False,,axoider axoidest,2,
azoic,wn-adj,True,s,azoicer azoicest,2,twl_scrabble_dictionary
azonal,wn-adj,True,a,azonaler azonalest,2,twl_scrabble_dictionary
azotic,wn-adj,True,a,azoticer azoticest,2,twl_scrabble_dictionary
azur,not-in-wn,False,,azurer,1,
babby,not-in-wn,False,,babbiest,1,
babkinite,not-in-wn,False,,babkiniter,1,
bable,not-in-wn,False,,bablest,1,
baboonlike,not-in-wn,False,,baboonliker baboonlikest,2,
babylike,not-in-wn,False,,babyliker babylikest,2,
babyspeak,not-in-wn,False,,babyspeakest,1,
bacchanal,wn-adj,True,ns,bacchanaler bacchanalest,2,twl_scrabble_dictionary
bacillary,wn-adj,True,as,bacillarier bacillariest,2,
backable,not-in-wn,False,,backabler backablest,2,
backdash,not-in-wn,False,,backdasher,1,
backdraw,not-in-wn,False,,backdrawer backdrawest,2,
backdrive,not-in-wn,False,,backdriver backdrivest,2,
backeddy,not-in-wn,False,,backeddier backeddiest,2,
backfist,not-in-wn,False,,backfister,1,
backmark,not-in-wn,False,,backmarker,1,
backplate,wn-other,True,n,backplater,1,
backspread,not-in-wn,False,,backspreader backspreadest,2,
backtab,not-in-wn,False,,backtabber,1,
backtrackable,not-in-wn,False,,backtrackabler backtrackablest,2,
backtranslate,not-in-wn,False,,backtranslater,1,
backwater,wn-other,True,n,backwaterer backwaterest,2,twl_scrabble_dictionary
badgeless,not-in-wn,False,,badgelesser badgelessest,2,twl_scrabble_dictionary
baffy,not-in-wn,False,,baffiest,1,twl_scrabble_dictionary
bailable,wn-adj,True,s,bailabler bailablest,2,twl_scrabble_dictionary
bairnish,not-in-wn,False,,bairnisher bairnishest,2,twl_scrabble_dictionary
baldy,wn-other,True,n,baldier baldiest,2,twl_scrabble_dictionary
baleful,wn-adj,True,s,balefuler,1,twl_scrabble_dictionary
balletic,wn-adj,True,a,balleticer balleticest,2,twl_scrabble_dictionary
balmlike,not-in-wn,False,,balmliker balmlikest,2,twl_scrabble_dictionary
banal,wn-adj,True,s,banaller banallest,2,twl_scrabble_dictionary
bankrupt,wn-adj,True,nsv,bankruptest,1,twl_scrabble_dictionary
bannable,not-in-wn,False,,bannabler bannablest,2,twl_scrabble_dictionary
bareboat,wn-other,True,n,bareboater,1,twl_scrabble_dictionary
barnless,not-in-wn,False,,barnlesser barnlessest,2,
barrable,not-in-wn,False,,barrabler barrablest,2,twl_scrabble_dictionary
basanitic,not-in-wn,False,,basaniticer basaniticest,2,
baseless,wn-adj,True,s,baselesser baselessest,2,twl_scrabble_dictionary
bassi,wn-other,True,n,bassier bassiest,2,twl_scrabble_dictionary
bawdry,wn-other,True,n,bawdrier bawdriest,2,twl_scrabble_dictionary
bazookalike,not-in-wn,False,,bazookaliker bazookalikest,2,
beachable,not-in-wn,False,,beachabler beachablest,2,
beadable,not-in-wn,False,,beadabler beadablest,2,
beamless,not-in-wn,False,,beamlesser beamlessest,2,twl_scrabble_dictionary
bearable,wn-adj,True,s,bearabler bearablest,2,twl_scrabble_dictionary
beardless,wn-adj,True,s,beardlesser beardlessest,2,twl_scrabble_dictionary
becloud,wn-other,True,v,becloudest,1,twl_scrabble_dictionary
beclown,not-in-wn,False,,beclownest,1,twl_scrabble_dictionary
bedizen,wn-other,True,v,bedizener bedizenest,2,twl_scrabble_dictionary
bedrivel,not-in-wn,False,,bedriveller bedrivellest,2,twl_scrabble_dictionary
bedspread,wn-other,True,n,bedspreader bedspreadest,2,twl_scrabble_dictionary
begulf,not-in-wn,False,,begulfer begulfest,2,twl_scrabble_dictionary
behen,not-in-wn,False,,behener behenest,2,
bejumble,not-in-wn,False,,bejumbler,1,twl_scrabble_dictionary
belive,not-in-wn,False,,belivest,1,twl_scrabble_dictionary
bemadden,not-in-wn,False,,bemaddener,1,twl_scrabble_dictionary
bemoanable,not-in-wn,False,,bemoanabler bemoanablest,2,
bemuddy,not-in-wn,False,,bemuddier bemuddiest,2,
benthonic,wn-adj,True,a,benthonicer benthonicest,2,twl_scrabble_dictionary
bentonitic,wn-adj,True,a,bentoniticer bentoniticest,2,twl_scrabble_dictionary
benzenoid,wn-adj,True,a,benzenoider benzenoidest,2,twl_scrabble_dictionary
benzoyls,not-in-wn,False,,benzoylser,1,twl_scrabble_dictionary
berate,wn-other,True,v,beratest,1,twl_scrabble_dictionary
besmile,not-in-wn,False,,besmiler besmilest,2,twl_scrabble_dictionary
bespake,not-in-wn,False,,bespaker bespakest,2,twl_scrabble_dictionary
bespread,not-in-wn,False,,bespreader bespreadest,2,twl_scrabble_dictionary
bestial,wn-adj,True,s,bestialer bestialest,2,twl_scrabble_dictionary
bethank,not-in-wn,False,,bethankest,1,twl_scrabble_dictionary
bethorn,not-in-wn,False,,bethornest,1,twl_scrabble_dictionary
bezel,wn-other,True,n,bezeller bezellest,2,twl_scrabble_dictionary
bibimbap,not-in-wn,False,,bibimbapper,1,
bicategorical,not-in-wn,False,,bicategoricaler bicategoricalest,2,
bicationic,not-in-wn,False,,bicationicer bicationicest,2,
bicerebral,not-in-wn,False,,bicerebraler bicerebralest,2,
bicervical,not-in-wn,False,,bicervicaler bicervicalest,2,
bichorionic,not-in-wn,False,,bichorionicer bichorionicest,2,
bichronous,not-in-wn,False,,bichronouser bichronousest,2,
bicipitous,not-in-wn,False,,bicipitouser bicipitousest,2,
bidable,not-in-wn,False,,bidabler bidablest,2,
biddable,wn-adj,True,s,biddabler biddablest,2,twl_scrabble_dictionary
bidental,not-in-wn,False,,bidentaller bidentallest,2,twl_scrabble_dictionary
bidialectal,not-in-wn,False,,bidialectaler bidialectalest,2,twl_scrabble_dictionary
biennial,wn-adj,True,ans,biennialer biennialest,2,twl_scrabble_dictionary
bienpensant,not-in-wn,False,,bienpensanter bienpensantest,2,
biepitaxial,not-in-wn,False,,biepitaxialer biepitaxialest,2,
biexponential,not-in-wn,False,,biexponentialer biexponentialest,2,
bifarious,not-in-wn,False,,bifariouser bifariousest,2,twl_scrabble_dictionary
biffy,not-in-wn,False,,biffier biffiest,2,
bifunctional,not-in-wn,False,,bifunctionaler bifunctionalest,2,twl_scrabble_dictionary
bigamous,wn-adj,True,s,bigamouser bigamousest,2,twl_scrabble_dictionary
bihemispherical,not-in-wn,False,,bihemisphericaler bihemisphericalest,2,
bijective,not-in-wn,False,,bijectiver bijectivest,2,twl_scrabble_dictionary
bijous,wn-other,True,n,bijouser bijousest,2,twl_scrabble_dictionary
bijugous,not-in-wn,False,,bijugouser bijugousest,2,twl_scrabble_dictionary
bilabial,wn-adj,True,an,bilabialer bilabialest,2,twl_scrabble_dictionary
bilabiate,wn-adj,True,s,bilabiater bilabiatest,2,twl_scrabble_dictionary
bilateral,wn-adj,True,s,bilateralest,1,twl_scrabble_dictionary
bilious,wn-adj,True,as,biliouser biliousest,2,twl_scrabble_dictionary
billable,not-in-wn,False,,billabler billablest,2,
billow,wn-other,True,nv,billower billowest,2,
bilobular,not-in-wn,False,,bilobularer bilobularest,2,twl_scrabble_dictionary
bimanous,not-in-wn,False,,bimanouser bimanousest,2,twl_scrabble_dictionary
bimanual,wn-adj,True,s,bimanualer bimanualest,2,twl_scrabble_dictionary
bimetallistic,wn-adj,True,a,bimetallisticer bimetallisticest,2,twl_scrabble_dictionary
bimillenary,wn-other,True,n,bimillenarier bimillenariest,2,twl_scrabble_dictionary
bimolecular,wn-adj,True,a,bimolecularer bimolecularest,2,twl_scrabble_dictionary
binal,not-in-wn,False,,binallest,1,twl_scrabble_dictionary
binary,wn-adj,True,ans,binarier binariest,2,twl_scrabble_dictionary
binational,not-in-wn,False,,binationaler binationalest,2,twl_scrabble_dictionary
binaural,wn-adj,True,a,binauralest,1,twl_scrabble_dictionary
bindable,wn-adj,True,s,bindabler bindablest,2,twl_scrabble_dictionary
bingeable,not-in-wn,False,,bingeabler bingeablest,2,
bioidentical,not-in-wn,False,,bioidenticaler bioidenticalest,2,
bioindustrial,not-in-wn,False,,bioindustrialer bioindustrialest,2,
biolistic,not-in-wn,False,,biolisticer biolisticest,2,
biolithic,not-in-wn,False,,biolithicer biolithicest,2,
biolithoclastic,not-in-wn,False,,biolithoclasticer biolithoclasticest,2,
biologistic,wn-adj,True,a,biologisticer biologisticest,2,twl_scrabble_dictionary
biorecognitive,not-in-wn,False,,biorecognitiver biorecognitivest,2,
biorecognizable,not-in-wn,False,,biorecognizabler biorecognizablest,2,
bioreducible,not-in-wn,False,,bioreducibler bioreduciblest,2,
bioreductive,not-in-wn,False,,bioreductiver bioreductivest,2,
bioregulatory,not-in-wn,False,,bioregulatorier bioregulatoriest,2,
bioreversible,not-in-wn,False,,bioreversibler bioreversiblest,2,
biorientable,not-in-wn,False,,biorientabler biorientablest,2,
biosafe,not-in-wn,False,,biosafer biosafest,2,
bioselect,not-in-wn,False,,bioselecter,1,
bioselective,not-in-wn,False,,bioselectiver bioselectivest,2,
biosorbable,not-in-wn,False,,biosorbabler biosorbablest,2,
biosorbent,not-in-wn,False,,biosorbenter biosorbentest,2,
biospatial,not-in-wn,False,,biospatialer biospatialest,2,
biospecific,not-in-wn,False,,biospecificer biospecificest,2,
biospectral,not-in-wn,False,,biospectraller biospectrallest,2,
bioturbative,not-in-wn,False,,bioturbativer bioturbativest,2,
biotypic,wn-adj,True,a,biotypiccer biotypiccest,2,twl_scrabble_dictionary
biotypical,not-in-wn,False,,biotypicaler biotypicalest,2,
biovascular,not-in-wn,False,,biovascularer biovascularest,2,
bioveterinary,not-in-wn,False,,bioveterinarier bioveterinariest,2,
bipalpebral,not-in-wn,False,,bipalpebraler bipalpebralest,2,
biparous,wn-adj,True,s,biparouser biparousest,2,twl_scrabble_dictionary
bipartite,wn-adj,True,s,bipartiter bipartitest,2,twl_scrabble_dictionary
bipedal,wn-adj,True,a,bipedaler bipedalest,2,twl_scrabble_dictionary
biracial,wn-adj,True,s,biracialer biracialest,2,twl_scrabble_dictionary
bisacromial,not-in-wn,False,,bisacromialer bisacromialest,2,
bisallenic,not-in-wn,False,,bisallenicer bisallenicest,2,
bisangular,not-in-wn,False,,bisangularer bisangularest,2,
bisectional,wn-adj,True,a,bisectionaler bisectionalest,2,twl_scrabble_dictionary
biseriate,not-in-wn,False,,biseriater biseriatest,2,twl_scrabble_dictionary
bispectral,not-in-wn,False,,bispectraller bispectrallest,2,
bisulcate,wn-adj,True,s,bisulcater bisulcatest,2,twl_scrabble_dictionary
bitable,not-in-wn,False,,bitabler bitablest,2,twl_scrabble_dictionary
bitangent,not-in-wn,False,,bitangenter bitangentest,2,
bitcode,not-in-wn,False,,bitcoder,1,
biteable,not-in-wn,False,,biteabler biteablest,2,twl_scrabble_dictionary
biterminal,not-in-wn,False,,biterminaler biterminalest,2,
bitextual,not-in-wn,False,,bitextualer bitextualest,2,
bithecal,not-in-wn,False,,bithecaler bithecalest,2,
bithecous,not-in-wn,False,,bithecouser bithecousest,2,
bitonic,not-in-wn,False,,bitonicer bitonicest,2,
bitterant,not-in-wn,False,,bitteranter bitterantest,2,
bittern,wn-other,True,n,bitternest,1,twl_scrabble_dictionary
bituminic,not-in-wn,False,,bituminicer bituminicest,2,
bituminous,wn-adj,True,a,bituminouser bituminousest,2,twl_scrabble_dictionary
bivocal,not-in-wn,False,,bivocaler bivocalest,2,
bivocational,not-in-wn,False,,bivocationaler bivocationalest,2,
biweekly,wn-adj,True,nrs,biweeklier biweekliest,2,twl_scrabble_dictionary
bixaceous,not-in-wn,False,,bixaceouser bixaceousest,2,
bizonal,wn-adj,True,a,bizonaler bizonalest,2,twl_scrabble_dictionary
bizygotic,not-in-wn,False,,bizygoticer bizygoticest,2,
blabbery,not-in-wn,False,,blabberier blabberiest,2,
blackcoat,not-in-wn,False,,blackcoater blackcoatest,2,
blackfoot,wn-other,True,n,blackfooter,1,
blackish,wn-adj,True,s,blackisher blackishest,2,twl_scrabble_dictionary
blacklistable,not-in-wn,False,,blacklistabler blacklistablest,2,
blackly,not-in-wn,False,,blacklier blackliest,2,twl_scrabble_dictionary
bladderful,not-in-wn,False,,bladderfuler,1,
blamable,wn-adj,True,s,blamabler blamablest,2,twl_scrabble_dictionary
blameable,wn-adj,True,s,blameabler blameablest,2,twl_scrabble_dictionary
blameful,wn-adj,True,s,blamefuler blamefulest,2,twl_scrabble_dictionary
blameless,wn-adj,True,s,blamelesser blamelessest,2,twl_scrabble_dictionary
blameworthy,wn-adj,True,s,blameworthier blameworthiest,2,twl_scrabble_dictionary
blendable,not-in-wn,False,,blendabler blendablest,2,
blennioid,wn-other,True,n,blennioider blennioidest,2,twl_scrabble_dictionary
blessable,not-in-wn,False,,blessabler blessablest,2,
blizzardy,not-in-wn,False,,blizzardier blizzardiest,2,twl_scrabble_dictionary
blockhead,wn-other,True,n,blockheader,1,twl_scrabble_dictionary
blockish,wn-adj,True,s,blockisher blockishest,2,twl_scrabble_dictionary
bloodthirsty,wn-adj,True,s,bloodthirstier bloodthirstiest,2,twl_scrabble_dictionary
blowable,not-in-wn,False,,blowabler blowablest,2,
bluish,wn-adj,True,s,bluisher bluishest,2,twl_scrabble_dictionary
boardless,not-in-wn,False,,boardlesser boardlessest,2,
boastful,wn-adj,True,s,boastfuller boastfullest,2,twl_scrabble_dictionary
boastworthy,not-in-wn,False,,boastworthier boastworthiest,2,
boasty,not-in-wn,False,,boastier boastiest,2,
